Wyckoff pos.|3a(2)|3a(2)|3b(2)|3b(2)|3a(2)|3b(2)
Band-Rep.|A↑G(3)|B↑G(3)|A↑G(3)|B↑G(3)|¹Eˢ²Eˢ↑G(6)|¹Eˢ²Eˢ↑G(6)
Decomposable|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)⊕A₃A₅(2)|A₂(1)⊕A₄A₆(2)|A₁(1)⊕A₃A₅(2)|A₂(1)⊕A₄A₆(2)|A₈ˢA₉ˢ(2)⊕A₁₀ˢA₇ˢ(2)⊕A₁₁ˢA₁₂ˢ(2)|A₈ˢA₉ˢ(2)⊕A₁₀ˢA₇ˢ(2)⊕A₁₁ˢA₁₂ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₃Γ₅(2)|Γ₂(1)⊕Γ₄Γ₆(2)|Γ₁(1)⊕Γ₃Γ₅(2)|Γ₂(1)⊕Γ₄Γ₆(2)|Γ₇ˢΓ₈ˢ(2)⊕Γ₁₀ˢΓ₁₁ˢ(2)⊕Γ₁₂ˢΓ₉ˢ(2)|Γ₇ˢΓ₈ˢ(2)⊕Γ₁₀ˢΓ₁₁ˢ(2)⊕Γ₁₂ˢΓ₉ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)⊕H₂H₃(2)|H₁(1)⊕H₂H₃(2)|H₁(1)⊕H₂H₃(2)|H₁(1)⊕H₂H₃(2)|2H₄ˢ(1)⊕2H₅ˢH₆ˢ(2)|2H₄ˢ(1)⊕2H₅ˢH₆ˢ(2)
K:(1/3,1/3,0)|K₁(1)⊕K₂K₃(2)|K₁(1)⊕K₂K₃(2)|K₁(1)⊕K₂K₃(2)|K₁(1)⊕K₂K₃(2)|2K₄ˢ(1)⊕2K₅ˢK₆ˢ(2)|2K₄ˢ(1)⊕2K₅ˢK₆ˢ(2)
L:(1/2,0,1/2)|3L₁(1)|3L₂(1)|L₁(1)⊕2L₂(1)|2L₁(1)⊕L₂(1)|3L₃ˢL₄ˢ(2)|3L₃ˢL₄ˢ(2)
M:(1/2,0,0)|3M₁(1)|3M₂(1)|M₁(1)⊕2M₂(1)|2M₁(1)⊕M₂(1)|3M₃ˢM₄ˢ(2)|3M₃ˢM₄ˢ(2)
Δ:(0,0,w)|Δ₁(1)⊕Δ₃(1)⊕Δ₅(1)|Δ₂(1)⊕Δ₄(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₃(1)⊕Δ₅(1)|Δ₂(1)⊕Δ₄(1)⊕Δ₆(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)⊕Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)⊕Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)
P:(1/3,1/3,w)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|2P₄ˢ(1)⊕2P₅ˢ(1)⊕2P₆ˢ(1)|2P₄ˢ(1)⊕2P₅ˢ(1)⊕2P₆ˢ(1)
U:(1/2,0,w)|3U₁(1)|3U₂(1)|U₁(1)⊕2U₂(1)|2U₁(1)⊕U₂(1)|3U₃ˢ(1)⊕3U₄ˢ(1)|3U₃ˢ(1)⊕3U₄ˢ(1)
B:(u,v,0)|3B₁(1)|3B₁(1)|3B₁(1)|3B₁(1)|6B₂ˢ(1)|6B₂ˢ(1)
C:(u,u,w)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|6C₂ˢ(1)|6C₂ˢ(1)
D:(u,0,w)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|6D₂ˢ(1)|6D₂ˢ(1)
E:(u,v,1/2)|3E₁(1)|3E₁(1)|3E₁(1)|3E₁(1)|6E₂ˢ(1)|6E₂ˢ(1)
Ω:(u,v,w)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|6Ω₂ˢ(1)|6Ω₂ˢ(1)
Λ:(u,u,0)|3Λ₁(1)|3Λ₁(1)|3Λ₁(1)|3Λ₁(1)|6Λ₂ˢ(1)|6Λ₂ˢ(1)
Q:(u,u,1/2)|3Q₁(1)|3Q₁(1)|3Q₁(1)|3Q₁(1)|6Q₂ˢ(1)|6Q₂ˢ(1)
R:(u,0,1/2)|3R₁(1)|3R₁(1)|3R₁(1)|3R₁(1)|6R₂ˢ(1)|6R₂ˢ(1)
Σ:(u,0,0)|3Σ₁(1)|3Σ₁(1)|3Σ₁(1)|3Σ₁(1)|6Σ₂ˢ(1)|6Σ₂ˢ(1)
