V:(1/2,1/2,w)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|2V₅ˢ(1)⊕2V₆ˢ(1)⊕2V₇ˢ(1)⊕2V₈ˢ(1)|2V₅ˢ(1)⊕2V₆ˢ(1)⊕2V₇ˢ(1)⊕2V₈ˢ(1)|2V₅ˢ(1)⊕2V₆ˢ(1)⊕2V₇ˢ(1)⊕2V₈ˢ(1)
Δ:(0,v,0)|3Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕3Δ₂(1)|3Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕3Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|4Δ₃ˢ(1)⊕4Δ₄ˢ(1)|4Δ₃ˢ(1)⊕4Δ₄ˢ(1)|4Δ₃ˢ(1)⊕4Δ₄ˢ(1)
S:(u,u,1/2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|4S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)
Σ:(u,u,0)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|3Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕3Σ₂(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)
T:(u,1/2,1/2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|4T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)
U:(0,v,1/2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)
W:(0,1/2,w)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|4W₃ˢ(1)⊕4W₄ˢ(1)|4W₃ˢ(1)⊕4W₄ˢ(1)|4W₃ˢ(1)⊕4W₄ˢ(1)
Y:(u,1/2,0)|3Y₁(1)⊕Y₂(1)|Y₁(1)⊕3Y₂(1)|Y₁(1)⊕3Y₂(1)|3Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|4Y₃ˢ(1)⊕4Y₄ˢ(1)|4Y₃ˢ(1)⊕4Y₄ˢ(1)|4Y₃ˢ(1)⊕4Y₄ˢ(1)
B:(0,v,w)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|8B₂ˢ(1)|8B₂ˢ(1)|8B₂ˢ(1)
C:(u,u,w)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|8C₂ˢ(1)|8C₂ˢ(1)|8C₂ˢ(1)
D:(u,v,0)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|8D₂ˢ(1)|8D₂ˢ(1)|8D₂ˢ(1)
E:(u,v,1/2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|2E₁E₁(2)|4E₂ˢE₂ˢ(2)|4E₂ˢE₂ˢ(2)|4E₂ˢE₂ˢ(2)
F:(u,1/2,w)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|8F₂ˢ(1)|8F₂ˢ(1)|8F₂ˢ(1)
Ω:(u,v,w)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₂ˢ(1)|8Ω₂ˢ(1)|8Ω₂ˢ(1)
