Wyckoff pos.|2a(32)|2a(32)|2a(32)|2b(-6)|2b(-6)|2b(-6)|2b(-6)|2c(-6)|2c(-6)|2c(-6)|2c(-6)|2d(-6)|2d(-6)|2d(-6)|2d(-6)|2a(32)|2a(32)|2b(-6)|2b(-6)|2b(-6)|2c(-6)|2c(-6)|2c(-6)|2d(-6)|2d(-6)|2d(-6)
Band-Rep.|A₁↑G(2)|A₂↑G(2)|E↑G(4)|A′↑G(2)|A′′↑G(2)|¹E′′²E′′↑G(4)|¹E′²E′↑G(4)|A′↑G(2)|A′′↑G(2)|¹E′′²E′′↑G(4)|¹E′²E′↑G(4)|A′↑G(2)|A′′↑G(2)|¹E′′²E′′↑G(4)|¹E′²E′↑G(4)|¹Eˢ²Eˢ↑G(4)|E₁ˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)|¹E₃ˢ²E₃ˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)|¹E₃ˢ²E₃ˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)|¹E₃ˢ²E₃ˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₃(2)|A₃(2)|A₁A₂(4)|A₃(2)|A₃(2)|A₁A₂(4)|A₁A₂(4)|A₃(2)|A₃(2)|A₁A₂(4)|A₁A₂(4)|A₃(2)|A₃(2)|A₁A₂(4)|A₁A₂(4)|A₄ˢA₇ˢ(2)⊕A₅ˢA₆ˢ(2)|A₈ˢA₉ˢ(4)|A₄ˢA₇ˢ(2)⊕A₅ˢA₆ˢ(2)|A₈ˢA₉ˢ(4)|A₈ˢA₉ˢ(4)|A₄ˢA₇ˢ(2)⊕A₅ˢA₆ˢ(2)|A₈ˢA₉ˢ(4)|A₈ˢA₉ˢ(4)|A₄ˢA₇ˢ(2)⊕A₅ˢA₆ˢ(2)|A₈ˢA₉ˢ(4)|A₈ˢA₉ˢ(4)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|2Γ₆(2)|2Γ₅(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|2Γ₆(2)|2Γ₅(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|2Γ₆(2)|2Γ₅(2)|2Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|2Γ₇ˢ(2)|2Γ₈ˢ(2)|2Γ₉ˢ(2)|2Γ₇ˢ(2)|2Γ₈ˢ(2)|2Γ₉ˢ(2)|2Γ₇ˢ(2)|2Γ₈ˢ(2)|2Γ₉ˢ(2)
H:(1/3,1/3,1/2)|H₃(2)|H₃(2)|H₁(2)⊕H₂(2)|H₃(2)|H₃(2)|H₁(2)⊕H₂(2)|H₁(2)⊕H₂(2)|H₁(2)|H₂(2)|H₁(2)⊕H₃(2)|H₂(2)⊕H₃(2)|H₂(2)|H₁(2)|H₂(2)⊕H₃(2)|H₁(2)⊕H₃(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(1)⊕H₇ˢ(1)|H₈ˢ(2)⊕H₉ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(1)⊕H₇ˢ(1)|H₈ˢ(2)⊕H₉ˢ(2)|H₈ˢ(2)⊕H₉ˢ(2)|H₈ˢ(2)⊕H₉ˢ(2)|H₆ˢ(1)⊕H₇ˢ(1)⊕H₈ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₉ˢ(2)|H₈ˢ(2)⊕H₉ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₉ˢ(2)|H₆ˢ(1)⊕H₇ˢ(1)⊕H₈ˢ(2)
HA:(-1/3,-1/3,-1/2)|HA₃(2)|HA₃(2)|HA₁(2)⊕HA₂(2)|HA₃(2)|HA₃(2)|HA₁(2)⊕HA₂(2)|HA₁(2)⊕HA₂(2)|HA₁(2)|HA₂(2)|HA₁(2)⊕HA₃(2)|HA₂(2)⊕HA₃(2)|HA₂(2)|HA₁(2)|HA₂(2)⊕HA₃(2)|HA₁(2)⊕HA₃(2)|HA₄ˢ(1)⊕HA₅ˢ(1)⊕HA₆ˢ(1)⊕HA₇ˢ(1)|HA₈ˢ(2)⊕HA₉ˢ(2)|HA₄ˢ(1)⊕HA₅ˢ(1)⊕HA₆ˢ(1)⊕HA₇ˢ(1)|HA₈ˢ(2)⊕HA₉ˢ(2)|HA₈ˢ(2)⊕HA₉ˢ(2)|HA₈ˢ(2)⊕HA₉ˢ(2)|HA₆ˢ(1)⊕HA₇ˢ(1)⊕HA₈ˢ(2)|HA₄ˢ(1)⊕HA₅ˢ(1)⊕HA₉ˢ(2)|HA₈ˢ(2)⊕HA₉ˢ(2)|HA₄ˢ(1)⊕HA₅ˢ(1)⊕HA₉ˢ(2)|HA₆ˢ(1)⊕HA₇ˢ(1)⊕HA₈ˢ(2)
K:(1/3,1/3,0)|K₁(1)⊕K₂(1)|K₃(1)⊕K₄(1)|K₅(2)⊕K₆(2)|K₁(1)⊕K₄(1)|K₂(1)⊕K₃(1)|2K₆(2)|2K₅(2)|K₅(2)|K₆(2)|K₂(1)⊕K₃(1)⊕K₆(2)|K₁(1)⊕K₄(1)⊕K₅(2)|K₅(2)|K₆(2)|K₂(1)⊕K₃(1)⊕K₆(2)|K₁(1)⊕K₄(1)⊕K₅(2)|2K₇ˢ(2)|K₈ˢ(2)⊕K₉ˢ(2)|2K₇ˢ(2)|2K₈ˢ(2)|2K₉ˢ(2)|K₈ˢ(2)⊕K₉ˢ(2)|K₇ˢ(2)⊕K₉ˢ(2)|K₇ˢ(2)⊕K₈ˢ(2)|K₈ˢ(2)⊕K₉ˢ(2)|K₇ˢ(2)⊕K₉ˢ(2)|K₇ˢ(2)⊕K₈ˢ(2)
KA:(-1/3,-1/3,0)|KA₁(1)⊕KA₂(1)|KA₃(1)⊕KA₄(1)|KA₅(2)⊕KA₆(2)|KA₁(1)⊕KA₄(1)|KA₂(1)⊕KA₃(1)|2KA₆(2)|2KA₅(2)|KA₅(2)|KA₆(2)|KA₂(1)⊕KA₃(1)⊕KA₆(2)|KA₁(1)⊕KA₄(1)⊕KA₅(2)|KA₅(2)|KA₆(2)|KA₂(1)⊕KA₃(1)⊕KA₆(2)|KA₁(1)⊕KA₄(1)⊕KA₅(2)|2KA₇ˢ(2)|KA₈ˢ(2)⊕KA₉ˢ(2)|2KA₇ˢ(2)|2KA₈ˢ(2)|2KA₉ˢ(2)|KA₈ˢ(2)⊕KA₉ˢ(2)|KA₇ˢ(2)⊕KA₉ˢ(2)|KA₇ˢ(2)⊕KA₈ˢ(2)|KA₈ˢ(2)⊕KA₉ˢ(2)|KA₇ˢ(2)⊕KA₉ˢ(2)|KA₇ˢ(2)⊕KA₈ˢ(2)
L:(1/2,0,1/2)|L₁(2)|L₁(2)|2L₁(2)|L₁(2)|L₁(2)|2L₁(2)|2L₁(2)|L₁(2)|L₁(2)|2L₁(2)|2L₁(2)|L₁(2)|L₁(2)|2L₁(2)|2L₁(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)|L₂ˢL₃ˢ(2)⊕L₄ˢL₅ˢ(2)
