V:(1/2,1/2,w)|V₁(1)⊕V₂(1)|V₁(1)⊕V₂(1)|2V₃V₄(2)|V₁(1)⊕V₂(1)|V₁(1)⊕V₂(1)|2V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|V₁(1)⊕V₂(1)⊕V₃V₄(2)|2V₃V₄(2)|2V₁(1)⊕2V₂(1)|V₅ˢV₈ˢ(2)⊕V₆ˢV₇ˢ(2)|V₅ˢV₈ˢ(2)⊕V₆ˢV₇ˢ(2)|V₅ˢV₈ˢ(2)⊕V₆ˢV₇ˢ(2)|V₅ˢV₈ˢ(2)⊕V₆ˢV₇ˢ(2)|2V₅ˢV₈ˢ(2)⊕2V₆ˢV₇ˢ(2)|2V₅ˢV₈ˢ(2)⊕2V₆ˢV₇ˢ(2)|2V₅ˢV₈ˢ(2)⊕2V₆ˢV₇ˢ(2)|2V₅ˢV₈ˢ(2)⊕2V₆ˢV₇ˢ(2)|2V₅ˢV₈ˢ(2)⊕2V₆ˢV₇ˢ(2)
D:(u,v,0)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₃ˢΔ₄ˢ(2)|2Δ₃ˢΔ₄ˢ(2)|2Δ₃ˢΔ₄ˢ(2)|2Δ₃ˢΔ₄ˢ(2)|4Δ₃ˢΔ₄ˢ(2)|4Δ₃ˢΔ₄ˢ(2)|4Δ₃ˢΔ₄ˢ(2)|4Δ₃ˢΔ₄ˢ(2)|4Δ₃ˢΔ₄ˢ(2)
E:(u,v,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)
S:(u,u,1/2)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₃ˢS₄ˢ(2)|2S₃ˢS₄ˢ(2)|2S₃ˢS₄ˢ(2)|2S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)
T:(u,1/2,1/2)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₃ˢT₄ˢ(2)|2T₃ˢT₄ˢ(2)|2T₃ˢT₄ˢ(2)|2T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)
U:(0,v,1/2)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)
W:(0,1/2,w)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|W₃ˢW₃ˢ(2)⊕W₄ˢW₄ˢ(2)|W₃ˢW₃ˢ(2)⊕W₄ˢW₄ˢ(2)|W₃ˢW₃ˢ(2)⊕W₄ˢW₄ˢ(2)|W₃ˢW₃ˢ(2)⊕W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)
Y:(u,1/2,0)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₃ˢY₄ˢ(2)|2Y₃ˢY₄ˢ(2)|2Y₃ˢY₄ˢ(2)|2Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)
B:(0,v,w)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)
C:(u,u,w)|2C₁(1)|2C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)
F:(u,1/2,w)|2F₁(1)|2F₁(1)|4F₁(1)|2F₁(1)|2F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|4F₁(1)|2F₂ˢF₂ˢ(2)|2F₂ˢF₂ˢ(2)|2F₂ˢF₂ˢ(2)|2F₂ˢF₂ˢ(2)|4F₂ˢF₂ˢ(2)|4F₂ˢF₂ˢ(2)|4F₂ˢF₂ˢ(2)|4F₂ˢF₂ˢ(2)|4F₂ˢF₂ˢ(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)
