Wyckoff pos.|2a(4ˢ2m)|2a(4ˢ2m)|2a(4ˢ2m)|2a(4ˢ2m)|2a(4ˢ2m)|2b(4ˢ2m)|2b(4ˢ2m)|2b(4ˢ2m)|2b(4ˢ2m)|2b(4ˢ2m)|2c(4ˢ2m)|2c(4ˢ2m)|2c(4ˢ2m)|2c(4ˢ2m)|2c(4ˢ2m)|2d(4ˢ2m)|2d(4ˢ2m)|2d(4ˢ2m)|2d(4ˢ2m)|2d(4ˢ2m)|2a(4ˢ2m)|2a(4ˢ2m)|2b(4ˢ2m)|2b(4ˢ2m)|2c(4ˢ2m)|2c(4ˢ2m)|2d(4ˢ2m)|2d(4ˢ2m)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Eˢ₁↑G(2)|Eˢ₂↑G(2)|Eˢ₁↑G(2)|Eˢ₂↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γˢ₇(2)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₆(2)|Γˢ₇(2)|Γˢ₆(2)
M:(1,1,1)|M₁(1)|M₄(1)|M₂(1)|M₃(1)|M₅(2)|M₁(1)|M₄(1)|M₂(1)|M₃(1)|M₅(2)|M₂(1)|M₃(1)|M₁(1)|M₄(1)|M₅(2)|M₂(1)|M₃(1)|M₁(1)|M₄(1)|M₅(2)|Mˢ₇(2)|Mˢ₆(2)|Mˢ₇(2)|Mˢ₆(2)|Mˢ₆(2)|Mˢ₇(2)|Mˢ₆(2)|Mˢ₇(2)
P:(1/2,1/2,1/2)|P₁(1)|P₂(1)|P₂(1)|P₁(1)|P₃(1)⊕P₄(1)|P₂(1)|P₁(1)|P₁(1)|P₂(1)|P₃(1)⊕P₄(1)|P₄(1)|P₃(1)|P₃(1)|P₄(1)|P₁(1)⊕P₂(1)|P₃(1)|P₄(1)|P₄(1)|P₃(1)|P₁(1)⊕P₂(1)|Pˢ₆(1)⊕Pˢ₈(1)|Pˢ₅(1)⊕Pˢ₇(1)|Pˢ₅(1)⊕Pˢ₇(1)|Pˢ₆(1)⊕Pˢ₈(1)|Pˢ₆(1)⊕Pˢ₇(1)|Pˢ₅(1)⊕Pˢ₈(1)|Pˢ₅(1)⊕Pˢ₈(1)|Pˢ₆(1)⊕Pˢ₇(1)
X:(1/2,1/2,0)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₃(1)⊕X₄(1)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₃(1)⊕X₄(1)|X₃(1)|X₃(1)|X₄(1)|X₄(1)|X₁(1)⊕X₂(1)|X₃(1)|X₃(1)|X₄(1)|X₄(1)|X₁(1)⊕X₂(1)|Xˢ₅(2)|Xˢ₅(2)|Xˢ₅(2)|Xˢ₅(2)|Xˢ₅(2)|Xˢ₅(2)|Xˢ₅(2)|Xˢ₅(2)
N:(1/2,0,1/2)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|N₁(1)|N₂(1)|N₁(1)|N₂(1)|N₁(1)⊕N₂(1)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)|Nˢ₃Nˢ₄(2)
Λ:(0,0,w)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃Λ₄(2)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃Λ₄(2)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃Λ₄(2)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃Λ₄(2)|Λˢ₅(2)|Λˢ₅(2)|Λˢ₅(2)|Λˢ₅(2)|Λˢ₅(2)|Λˢ₅(2)|Λˢ₅(2)|Λˢ₅(2)
B:(u,0,w)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)
Δ:(u,u,0)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)|Σˢ₃(1)⊕Σˢ₄(1)
W:(1/2,1/2,w)|W₁(1)|W₁(1)|W₁(1)|W₁(1)|2W₂(1)|W₁(1)|W₁(1)|W₁(1)|W₁(1)|2W₂(1)|W₂(1)|W₂(1)|W₂(1)|W₂(1)|2W₁(1)|W₂(1)|W₂(1)|W₂(1)|W₂(1)|2W₁(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₄(1)
Y:(u,1-u,0)|Y₁(1)|Y₁(1)|Y₂(1)|Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)|Y₁(1)|Y₂(1)|Y₂(1)|Y₁(1)⊕Y₂(1)|Y₂(1)|Y₂(1)|Y₁(1)|Y₁(1)|Y₁(1)⊕Y₂(1)|Y₂(1)|Y₂(1)|Y₁(1)|Y₁(1)|Y₁(1)⊕Y₂(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)
A:(u,u,w)|A₁(1)|A₁(1)|A₁(1)|A₁(1)|2A₁(1)|A₁(1)|A₁(1)|A₁(1)|A₁(1)|2A₁(1)|A₁(1)|A₁(1)|A₁(1)|A₁(1)|2A₁(1)|A₁(1)|A₁(1)|A₁(1)|A₁(1)|2A₁(1)|2Aˢ₂(1)|2Aˢ₂(1)|2Aˢ₂(1)|2Aˢ₂(1)|2Aˢ₂(1)|2Aˢ₂(1)|2Aˢ₂(1)|2Aˢ₂(1)
C:(u,v,0)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)
