V:(1/2,1/2,w)|2V₅(2)|2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|2V₅(2)|2V₅(2)|2V₅(2)|2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)⊕2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)⊕2V₅(2)|2V₆ˢ(2)⊕2V₇ˢ(2)|2V₆ˢ(2)⊕2V₇ˢ(2)|2V₆ˢ(2)⊕2V₇ˢ(2)|2V₆ˢ(2)⊕2V₇ˢ(2)|2V₆ˢ(2)⊕2V₇ˢ(2)|4V₆ˢ(2)⊕4V₇ˢ(2)|4V₆ˢ(2)⊕4V₇ˢ(2)
Δ:(0,v,0)|2Δ₁(1)⊕2Δ₂(1)|2Δ₃(1)⊕2Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₃(1)⊕2Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|8Δ₅ˢ(2)|8Δ₅ˢ(2)
S:(u,u,1/2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|4S₁(2)|4S₁(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|4S₂ˢS₄ˢ(2)⊕4S₃ˢS₅ˢ(2)|4S₂ˢS₄ˢ(2)⊕4S₃ˢS₅ˢ(2)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₄(1)|2Σ₂(1)⊕2Σ₃(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕2Σ₄(1)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|8Σ₅ˢ(2)|8Σ₅ˢ(2)
T:(u,1/2,1/2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|4T₁(2)|4T₁(2)|2T₂ˢT₄ˢ(2)⊕2T₃ˢT₅ˢ(2)|2T₂ˢT₄ˢ(2)⊕2T₃ˢT₅ˢ(2)|2T₂ˢT₄ˢ(2)⊕2T₃ˢT₅ˢ(2)|2T₂ˢT₄ˢ(2)⊕2T₃ˢT₅ˢ(2)|2T₂ˢT₄ˢ(2)⊕2T₃ˢT₅ˢ(2)|4T₂ˢT₄ˢ(2)⊕4T₃ˢT₅ˢ(2)|4T₂ˢT₄ˢ(2)⊕4T₃ˢT₅ˢ(2)
U:(0,v,1/2)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)|2U₃(1)⊕2U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)|2U₃(1)⊕2U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)⊕2U₃(1)⊕2U₄(1)|2U₁(1)⊕2U₂(1)⊕2U₃(1)⊕2U₄(1)|4U₅ˢ(2)|4U₅ˢ(2)|4U₅ˢ(2)|4U₅ˢ(2)|4U₅ˢ(2)|8U₅ˢ(2)|8U₅ˢ(2)
W:(0,1/2,w)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|4W₁(2)|4W₁(2)|2W₂ˢW₄ˢ(2)⊕2W₃ˢW₅ˢ(2)|2W₂ˢW₄ˢ(2)⊕2W₃ˢW₅ˢ(2)|2W₂ˢW₄ˢ(2)⊕2W₃ˢW₅ˢ(2)|2W₂ˢW₄ˢ(2)⊕2W₃ˢW₅ˢ(2)|2W₂ˢW₄ˢ(2)⊕2W₃ˢW₅ˢ(2)|4W₂ˢW₄ˢ(2)⊕4W₃ˢW₅ˢ(2)|4W₂ˢW₄ˢ(2)⊕4W₃ˢW₅ˢ(2)
Y:(u,1/2,0)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|4Y₁(2)|4Y₁(2)|2Y₂ˢY₄ˢ(2)⊕2Y₃ˢY₅ˢ(2)|2Y₂ˢY₄ˢ(2)⊕2Y₃ˢY₅ˢ(2)|2Y₂ˢY₄ˢ(2)⊕2Y₃ˢY₅ˢ(2)|2Y₂ˢY₄ˢ(2)⊕2Y₃ˢY₅ˢ(2)|2Y₂ˢY₄ˢ(2)⊕2Y₃ˢY₅ˢ(2)|4Y₂ˢY₄ˢ(2)⊕4Y₃ˢY₅ˢ(2)|4Y₂ˢY₄ˢ(2)⊕4Y₃ˢY₅ˢ(2)
B:(0,v,w)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|4B₁(1)⊕4B₂(1)|4B₁(1)⊕4B₂(1)|4B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)|8B₃ˢB₄ˢ(2)|8B₃ˢB₄ˢ(2)
C:(u,u,w)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|4C₁(1)⊕4C₂(1)|4C₁(1)⊕4C₂(1)|4C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)|8C₃ˢC₄ˢ(2)|8C₃ˢC₄ˢ(2)
D:(u,v,0)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕4D₂(1)|4D₁(1)⊕4D₂(1)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|8D₃ˢD₄ˢ(2)|8D₃ˢD₄ˢ(2)
E:(u,v,1/2)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|4E₁(1)⊕4E₂(1)|4E₁(1)⊕4E₂(1)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|8E₃ˢE₄ˢ(2)|8E₃ˢE₄ˢ(2)
F:(u,1/2,w)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|4F₁(1)⊕4F₂(1)|4F₁(1)⊕4F₂(1)|4F₃ˢF₄ˢ(2)|4F₃ˢF₄ˢ(2)|4F₃ˢF₄ˢ(2)|4F₃ˢF₄ˢ(2)|4F₃ˢF₄ˢ(2)|8F₃ˢF₄ˢ(2)|8F₃ˢF₄ˢ(2)
Ω:(u,v,w)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₁(1)|8Ω₁(1)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|8Ω₂ˢΩ₂ˢ(2)|8Ω₂ˢΩ₂ˢ(2)
