Wyckoff pos.|4a(222)|4a(222)|4a(222)|4a(222)|4b(-4)|4b(-4)|4c(-4)|4c(-4)|4d(222)|4d(222)|4d(222)|4d(222)|4a(222)|4b(-4)|4b(-4)|4c(-4)|4c(-4)|4d(222)
Band-Rep.|A↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|Eˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)|¹E₁ˢ²E₁ˢ↑G(4)|¹E₂ˢ²E₂ˢ↑G(4)|Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)|Γ₅(2)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₃(1)|Γ₂(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)|Γ₅(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|2Γ₇ˢ(2)|2Γ₆ˢ(2)|2Γ₇ˢ(2)|2Γ₆ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)
M:(1,1,1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₅(2)|M₅(2)|M₁(1)⊕M₃(1)|M₂(1)⊕M₄(1)|M₂(1)⊕M₄(1)|M₁(1)⊕M₃(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₄(1)|M₅(2)|M₅(2)|M₆ˢ(2)⊕M₇ˢ(2)|2M₇ˢ(2)|2M₆ˢ(2)|2M₆ˢ(2)|2M₇ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)
P:(1/2,1/2,1/2)|P₁P₂(2)|P₁P₂(2)|P₃P₄(2)|P₃P₄(2)|P₁P₂(2)|P₁P₂(2)|P₃P₄(2)|P₃P₄(2)|P₃P₄(2)|P₃P₄(2)|P₁P₂(2)|P₁P₂(2)|P₅ˢP₆ˢ(2)⊕P₇ˢP₈ˢ(2)|P₅ˢP₆ˢ(2)⊕P₇ˢP₈ˢ(2)|P₅ˢP₆ˢ(2)⊕P₇ˢP₈ˢ(2)|P₅ˢP₆ˢ(2)⊕P₇ˢP₈ˢ(2)|P₅ˢP₆ˢ(2)⊕P₇ˢP₈ˢ(2)|P₅ˢP₆ˢ(2)⊕P₇ˢP₈ˢ(2)
X:(1/2,1/2,0)|2X₁(1)|2X₂(1)|X₃(1)⊕X₄(1)|X₃(1)⊕X₄(1)|X₁(1)⊕X₂(1)|X₁(1)⊕X₂(1)|X₃(1)⊕X₄(1)|X₃(1)⊕X₄(1)|2X₃(1)|2X₄(1)|X₁(1)⊕X₂(1)|X₁(1)⊕X₂(1)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)|2X₅ˢ(2)
N:(1/2,0,1/2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₁N₂(2)|N₃ˢN₃ˢ(2)⊕N₄ˢN₄ˢ(2)|N₃ˢN₃ˢ(2)⊕N₄ˢN₄ˢ(2)|N₃ˢN₃ˢ(2)⊕N₄ˢN₄ˢ(2)|N₃ˢN₃ˢ(2)⊕N₄ˢN₄ˢ(2)|N₃ˢN₃ˢ(2)⊕N₄ˢN₄ˢ(2)|N₃ˢN₃ˢ(2)⊕N₄ˢN₄ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃Λ₄(2)|Λ₃Λ₄(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)
B:(u,0,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)
Δ:(u,u,0)|2Δ₁(1)|2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)|2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)
