Wyckoff pos.|4a(-3)|4a(-3)|4a(-3)|4a(-3)|4b(-3)|4b(-3)|4b(-3)|4b(-3)|4a(-3)|4a(-3)|4a(-3)|4a(-3)|4b(-3)|4b(-3)|4b(-3)|4b(-3)
Band-Rep.|Ag↑G(4)|Aᵤ↑G(4)|¹Eg²Eg↑G(8)|¹Eᵤ²Eᵤ↑G(8)|Ag↑G(4)|Aᵤ↑G(4)|¹Eg²Eg↑G(8)|¹Eᵤ²Eᵤ↑G(8)|¹Egˢ²Egˢ↑G(8)|¹Eᵤˢ²Eᵤˢ↑G(8)|EgˢEgˢ↑G(8)|EᵤˢEᵤˢ↑G(8)|¹Egˢ²Egˢ↑G(8)|¹Eᵤˢ²Eᵤˢ↑G(8)|EgˢEgˢ↑G(8)|EᵤˢEᵤˢ↑G(8)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₄⁺(3)|Γ₁⁻(1)⊕Γ₄⁻(3)|Γ₂⁺Γ₃⁺(2)⊕2Γ₄⁺(3)|Γ₂⁻Γ₃⁻(2)⊕2Γ₄⁻(3)|Γ₁⁺(1)⊕Γ₄⁺(3)|Γ₁⁻(1)⊕Γ₄⁻(3)|Γ₂⁺Γ₃⁺(2)⊕2Γ₄⁺(3)|Γ₂⁻Γ₃⁻(2)⊕2Γ₄⁻(3)|2Γ₅ˢ(2)⊕Γ₆ˢΓ₇ˢ(4)|2Γ₈ˢ(2)⊕Γ₁₀ˢΓ₉ˢ(4)|2Γ₆ˢΓ₇ˢ(4)|2Γ₁₀ˢΓ₉ˢ(4)|2Γ₅ˢ(2)⊕Γ₆ˢΓ₇ˢ(4)|2Γ₈ˢ(2)⊕Γ₁₀ˢΓ₉ˢ(4)|2Γ₆ˢΓ₇ˢ(4)|2Γ₁₀ˢΓ₉ˢ(4)
R:(1/2,1/2,1/2)|R₁⁺R₃⁺(4)|R₁⁻R₃⁻(4)|R₁⁺R₃⁺(4)⊕R₂⁺R₂⁺(4)|R₁⁻R₃⁻(4)⊕R₂⁻R₂⁻(4)|R₁⁻R₃⁻(4)|R₁⁺R₃⁺(4)|R₁⁻R₃⁻(4)⊕R₂⁻R₂⁻(4)|R₁⁺R₃⁺(4)⊕R₂⁺R₂⁺(4)|R₅ˢR₆ˢ(2)⊕R₁₀ˢR₁₀ˢ(6)|R₈ˢR₉ˢ(2)⊕R₁₁ˢR₁₁ˢ(6)|R₄ˢR₄ˢ(2)⊕R₁₀ˢR₁₀ˢ(6)|R₇ˢR₇ˢ(2)⊕R₁₁ˢR₁₁ˢ(6)|R₈ˢR₉ˢ(2)⊕R₁₁ˢR₁₁ˢ(6)|R₅ˢR₆ˢ(2)⊕R₁₀ˢR₁₀ˢ(6)|R₇ˢR₇ˢ(2)⊕R₁₁ˢR₁₁ˢ(6)|R₄ˢR₄ˢ(2)⊕R₁₀ˢR₁₀ˢ(6)
M:(1/2,1/2,0)|M₁M₂(4)|M₁M₂(4)|2M₁M₂(4)|2M₁M₂(4)|M₁M₂(4)|M₁M₂(4)|2M₁M₂(4)|2M₁M₂(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)|M₃ˢM₃ˢ(4)⊕M₄ˢM₄ˢ(4)
X:(0,1/2,0)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|2X₁(2)⊕2X₂(2)|2X₁(2)⊕2X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|2X₁(2)⊕2X₂(2)|2X₁(2)⊕2X₂(2)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
T:(1/2,1/2,w)|T₁T₁(4)|T₁T₁(4)|2T₁T₁(4)|2T₁T₁(4)|T₁T₁(4)|T₁T₁(4)|2T₁T₁(4)|2T₁T₁(4)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)|T₂ˢT₂ˢ(2)⊕T₃ˢT₃ˢ(2)⊕T₄ˢT₄ˢ(2)⊕T₅ˢT₅ˢ(2)
Z:(u,1/2,0)|Z₁Z₄(2)⊕Z₂Z₃(2)|Z₁Z₄(2)⊕Z₂Z₃(2)|2Z₁Z₄(2)⊕2Z₂Z₃(2)|2Z₁Z₄(2)⊕2Z₂Z₃(2)|Z₁Z₄(2)⊕Z₂Z₃(2)|Z₁Z₄(2)⊕Z₂Z₃(2)|2Z₁Z₄(2)⊕2Z₂Z₃(2)|2Z₁Z₄(2)⊕2Z₂Z₃(2)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)|2Z₅ˢZ₅ˢ(4)
