Wyckoff pos.|8a(2)|8a(2)|8a(2)|8a(2)
Band-Rep.|A↑G(2)|B↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)
Decomposable|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γˢ₅(2)|Γˢ₅(2)
T:(1,0,0)|T₁(2)|T₁(2)|Tˢ₂(1)⊕Tˢ₄(1)|Tˢ₃(1)⊕Tˢ₅(1)
Y:(0,1,0)|Y₁(2)|Y₁(2)|Yˢ₂(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₅(1)
Z:(0,0,1)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Zˢ₅(2)|Zˢ₅(2)
L:(1/2,1/2,1/2)|2L₁(1)|2L₁(1)|2Lˢ₂(1)|2Lˢ₂(1)
