Wyckoff pos.|2a(3)|2a(3)|2a(3)|2b(3)|2b(3)|2b(3)|2a(3)|2a(3)|2a(3)|2b(3)|2b(3)|2b(3)
Band-Rep.|A₁↑G(2)|¹E↑G(2)|²E↑G(2)|A₁↑G(2)|¹E↑G(2)|²E↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|Eˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|Eˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)⊕A₂(1)|A₃(2)|A₃(2)|A₁(1)⊕A₂(1)|A₃(2)|A₃(2)|Aˢ₆(2)|Aˢ₆(2)|Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₆(2)|Aˢ₆(2)|Aˢ₄(1)⊕Aˢ₅(1)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γˢ₆(2)|Γˢ₆(2)|Γˢ₄(1)⊕Γˢ₅(1)|Γˢ₆(2)|Γˢ₆(2)|Γˢ₄(1)⊕Γˢ₅(1)
H:(1/3,1/3,1/2)|H₁(1)⊕H₂(1)|H₃(2)|H₃(2)|H₃(2)|H₃(2)|H₁(1)⊕H₂(1)|Hˢ₆(2)|Hˢ₆(2)|Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₆(2)|Hˢ₆(2)
HA:(-1/3,-1/3,-1/2)|HA₁(1)⊕HA₂(1)|HA₃(2)|HA₃(2)|HA₃(2)|HA₁(1)⊕HA₂(1)|HA₃(2)|HAˢ₆(2)|HAˢ₆(2)|HAˢ₄(1)⊕HAˢ₅(1)|HAˢ₆(2)|HAˢ₄(1)⊕HAˢ₅(1)|HAˢ₆(2)
K:(1/3,1/3,0)|K₁(1)⊕K₂(1)|K₃(2)|K₃(2)|K₃(2)|K₃(2)|K₁(1)⊕K₂(1)|Kˢ₆(2)|Kˢ₆(2)|Kˢ₄(1)⊕Kˢ₅(1)|Kˢ₄(1)⊕Kˢ₅(1)|Kˢ₆(2)|Kˢ₆(2)
KA:(-1/3,-1/3,0)|KA₁(1)⊕KA₂(1)|KA₃(2)|KA₃(2)|KA₃(2)|KA₁(1)⊕KA₂(1)|KA₃(2)|KAˢ₆(2)|KAˢ₆(2)|KAˢ₄(1)⊕KAˢ₅(1)|KAˢ₆(2)|KAˢ₄(1)⊕KAˢ₅(1)|KAˢ₆(2)
L:(1/2,0,1/2)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|Lˢ₃(1)⊕Lˢ₄(1)|Lˢ₃(1)⊕Lˢ₄(1)|Lˢ₃(1)⊕Lˢ₄(1)|Lˢ₃(1)⊕Lˢ₄(1)|Lˢ₃(1)⊕Lˢ₄(1)|Lˢ₃(1)⊕Lˢ₄(1)
M:(1/2,0,0)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|Mˢ₃(1)⊕Mˢ₄(1)|Mˢ₃(1)⊕Mˢ₄(1)|Mˢ₃(1)⊕Mˢ₄(1)|Mˢ₃(1)⊕Mˢ₄(1)|Mˢ₃(1)⊕Mˢ₄(1)|Mˢ₃(1)⊕Mˢ₄(1)
