Wyckoff pos.|4a(mmm)|4a(mmm)|4a(mmm)|4a(mmm)|4a(mmm)|4a(mmm)|4a(mmm)|4a(mmm)|4b(mmm)|4b(mmm)|4b(mmm)|4b(mmm)|4b(mmm)|4b(mmm)|4b(mmm)|4b(mmm)|8c(2/m)|8c(2/m)|8c(2/m)|8c(2/m)|8d(2/m)|8d(2/m)|8d(2/m)|8d(2/m)|8e(2/m)|8e(2/m)|8e(2/m)|8e(2/m)|8f(222)|8f(222)|8f(222)|8f(222)|4a(mmm)|4a(mmm)|4b(mmm)|4b(mmm)|8c(2/m)|8c(2/m)|8c(2/m)|8c(2/m)|8d(2/m)|8d(2/m)|8d(2/m)|8d(2/m)|8e(2/m)|8e(2/m)|8e(2/m)|8e(2/m)
Band-Rep.|Ag↑G(1)|Aᵤ↑G(1)|B₁g↑G(1)|B₁ᵤ↑G(1)|B₂g↑G(1)|B₂ᵤ↑G(1)|B₃g↑G(1)|B₃ᵤ↑G(1)|Ag↑G(1)|Aᵤ↑G(1)|B₁g↑G(1)|B₁ᵤ↑G(1)|B₂g↑G(1)|B₂ᵤ↑G(1)|B₃g↑G(1)|B₃ᵤ↑G(1)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|Eˢg↑G(2)|Eˢᵤ↑G(2)|Eˢg↑G(2)|Eˢᵤ↑G(2)|¹Eˢg↑G(2)|¹Eˢᵤ↑G(2)|²Eˢg↑G(2)|²Eˢᵤ↑G(2)|¹Eˢg↑G(2)|¹Eˢᵤ↑G(2)|²Eˢg↑G(2)|²Eˢᵤ↑G(2)|¹Eˢg↑G(2)|¹Eˢᵤ↑G(2)|²Eˢg↑G(2)|²Eˢᵤ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₂⁺(1)|Γ₂⁻(1)|Γ₄⁺(1)|Γ₄⁻(1)|Γ₃⁺(1)|Γ₃⁻(1)|Γ₁⁺(1)|Γ₁⁻(1)|Γ₂⁺(1)|Γ₂⁻(1)|Γ₄⁺(1)|Γ₄⁻(1)|Γ₃⁺(1)|Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₄⁻(1)|Γ₂⁺(1)⊕Γ₃⁺(1)|Γ₂⁻(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)|Γˢ₅(2)|Γˢ₆(2)
T:(1,0,0)|T₁⁺(1)|T₁⁻(1)|T₂⁺(1)|T₂⁻(1)|T₄⁺(1)|T₄⁻(1)|T₃⁺(1)|T₃⁻(1)|T₁⁺(1)|T₁⁻(1)|T₂⁺(1)|T₂⁻(1)|T₄⁺(1)|T₄⁻(1)|T₃⁺(1)|T₃⁻(1)|T₁⁺(1)⊕T₃⁺(1)|T₁⁻(1)⊕T₃⁻(1)|T₂⁺(1)⊕T₄⁺(1)|T₂⁻(1)⊕T₄⁻(1)|T₂⁻(1)⊕T₃⁻(1)|T₂⁺(1)⊕T₃⁺(1)|T₁⁻(1)⊕T₄⁻(1)|T₁⁺(1)⊕T₄⁺(1)|T₃⁻(1)⊕T₄⁻(1)|T₃⁺(1)⊕T₄⁺(1)|T₁⁻(1)⊕T₂⁻(1)|T₁⁺(1)⊕T₂⁺(1)|T₃⁺(1)⊕T₃⁻(1)|T₄⁺(1)⊕T₄⁻(1)|T₂⁺(1)⊕T₂⁻(1)|T₁⁺(1)⊕T₁⁻(1)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₆(2)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₅(2)|Tˢ₆(2)|Tˢ₅(2)
Y:(0,1,0)|Y₁⁺(1)|Y₁⁻(1)|Y₂⁺(1)|Y₂⁻(1)|Y₄⁺(1)|Y₄⁻(1)|Y₃⁺(1)|Y₃⁻(1)|Y₁⁺(1)|Y₁⁻(1)|Y₂⁺(1)|Y₂⁻(1)|Y₄⁺(1)|Y₄⁻(1)|Y₃⁺(1)|Y₃⁻(1)|Y₂⁻(1)⊕Y₄⁻(1)|Y₂⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₃⁺(1)|Y₁⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₄⁻(1)|Y₂⁺(1)⊕Y₃⁺(1)|Y₂⁻(1)⊕Y₃⁻(1)|Y₃⁻(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₄⁺(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₁⁻(1)|Y₂⁺(1)⊕Y₂⁻(1)|Yˢ₅(2)|Yˢ₆(2)|Yˢ₅(2)|Yˢ₆(2)|Yˢ₆(2)|Yˢ₅(2)|Yˢ₆(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₆(2)|Yˢ₅(2)|Yˢ₆(2)|Yˢ₆(2)|Yˢ₅(2)|Yˢ₆(2)|Yˢ₅(2)
Z:(0,0,1)|Z₁⁺(1)|Z₁⁻(1)|Z₂⁺(1)|Z₂⁻(1)|Z₄⁺(1)|Z₄⁻(1)|Z₃⁺(1)|Z₃⁻(1)|Z₁⁺(1)|Z₁⁻(1)|Z₂⁺(1)|Z₂⁻(1)|Z₄⁺(1)|Z₄⁻(1)|Z₃⁺(1)|Z₃⁻(1)|Z₂⁻(1)⊕Z₄⁻(1)|Z₂⁺(1)⊕Z₄⁺(1)|Z₁⁻(1)⊕Z₃⁻(1)|Z₁⁺(1)⊕Z₃⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁺(1)⊕Z₂⁺(1)|Z₁⁻(1)⊕Z₂⁻(1)|Z₃⁺(1)⊕Z₄⁺(1)|Z₃⁻(1)⊕Z₄⁻(1)|Z₂⁺(1)⊕Z₂⁻(1)|Z₁⁺(1)⊕Z₁⁻(1)|Z₃⁺(1)⊕Z₃⁻(1)|Z₄⁺(1)⊕Z₄⁻(1)|Zˢ₅(2)|Zˢ₆(2)|Zˢ₅(2)|Zˢ₆(2)|Zˢ₆(2)|Zˢ₅(2)|Zˢ₆(2)|Zˢ₅(2)|Zˢ₆(2)|Zˢ₅(2)|Zˢ₆(2)|Zˢ₅(2)|Zˢ₅(2)|Zˢ₆(2)|Zˢ₅(2)|Zˢ₆(2)
L:(1/2,1/2,1/2)|L₁⁺(1)|L₁⁻(1)|L₁⁺(1)|L₁⁻(1)|L₁⁺(1)|L₁⁻(1)|L₁⁺(1)|L₁⁻(1)|L₁⁻(1)|L₁⁺(1)|L₁⁻(1)|L₁⁺(1)|L₁⁻(1)|L₁⁺(1)|L₁⁻(1)|L₁⁺(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|L₁⁺(1)⊕L₁⁻(1)|2Lˢ₃(1)|2Lˢ₂(1)|2Lˢ₂(1)|2Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)|Lˢ₂(1)⊕Lˢ₃(1)
