Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2c(2)|2c(2)|2a(2)|2a(2)|2b(2)|2b(2)|2c(2)|2c(2)
Band-Rep.|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₁(1)⊕A₂(1)|A₃(1)⊕A₄(1)|A₁(1)⊕A₂(1)|A₃(1)⊕A₄(1)|A₃(1)⊕A₄(1)|A₁(1)⊕A₂(1)|Aˢ₅(1)⊕Aˢ₆(1)|Aˢ₇(1)⊕Aˢ₈(1)|Aˢ₅(1)⊕Aˢ₆(1)|Aˢ₇(1)⊕Aˢ₈(1)|Aˢ₇(1)⊕Aˢ₈(1)|Aˢ₅(1)⊕Aˢ₆(1)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γˢ₅(1)⊕Γˢ₆(1)|Γˢ₇(1)⊕Γˢ₈(1)|Γˢ₅(1)⊕Γˢ₆(1)|Γˢ₇(1)⊕Γˢ₈(1)|Γˢ₅(1)⊕Γˢ₆(1)|Γˢ₇(1)⊕Γˢ₈(1)
M:(1/2,1/2,0)|M₁(1)⊕M₂(1)|M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)|M₃(1)⊕M₄(1)|M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)|Mˢ₅(1)⊕Mˢ₆(1)|Mˢ₇(1)⊕Mˢ₈(1)|Mˢ₅(1)⊕Mˢ₆(1)|Mˢ₇(1)⊕Mˢ₈(1)|Mˢ₇(1)⊕Mˢ₈(1)|Mˢ₅(1)⊕Mˢ₆(1)
Z:(0,0,1/2)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Zˢ₅(1)⊕Zˢ₆(1)|Zˢ₇(1)⊕Zˢ₈(1)|Zˢ₅(1)⊕Zˢ₆(1)|Zˢ₇(1)⊕Zˢ₈(1)|Zˢ₅(1)⊕Zˢ₆(1)|Zˢ₇(1)⊕Zˢ₈(1)
R:(0,1/2,1/2)|2R₁(1)|2R₂(1)|2R₂(1)|2R₁(1)|R₁(1)⊕R₂(1)|R₁(1)⊕R₂(1)|2Rˢ₃(1)|2Rˢ₄(1)|2Rˢ₄(1)|2Rˢ₃(1)|Rˢ₃(1)⊕Rˢ₄(1)|Rˢ₃(1)⊕Rˢ₄(1)
X:(0,1/2,0)|2X₁(1)|2X₂(1)|2X₂(1)|2X₁(1)|X₁(1)⊕X₂(1)|X₁(1)⊕X₂(1)|2Xˢ₃(1)|2Xˢ₄(1)|2Xˢ₄(1)|2Xˢ₃(1)|Xˢ₃(1)⊕Xˢ₄(1)|Xˢ₃(1)⊕Xˢ₄(1)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λˢ₅(1)⊕Λˢ₆(1)|Λˢ₇(1)⊕Λˢ₈(1)|Λˢ₅(1)⊕Λˢ₆(1)|Λˢ₇(1)⊕Λˢ₈(1)|Λˢ₅(1)⊕Λˢ₆(1)|Λˢ₇(1)⊕Λˢ₈(1)
