Wyckoff pos.|2a(222)|2a(222)|2a(222)|2a(222)|2b(222)|2b(222)|2b(222)|2b(222)|2c(222)|2c(222)|2c(222)|2c(222)|2d(222)|2d(222)|2d(222)|2d(222)|4e(1ˢ)|4e(1ˢ)|4f(1ˢ)|4f(1ˢ)|2a(222)|2b(222)|2c(222)|2d(222)|4e(1ˢ)|4e(1ˢ)|4f(1ˢ)|4f(1ˢ)
Band-Rep.|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|A₁↑G(2)|B₁↑G(2)|B₂↑G(2)|B₃↑G(2)|Ag↑G(4)|Aᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|Eˢ↑G(4)|Eˢ↑G(4)|Eˢ↑G(4)|Eˢ↑G(4)|Aˢg↑G(4)|Aˢᵤ↑G(4)|Aˢg↑G(4)|Aˢᵤ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|2Γˢ₅(2)|2Γˢ₆(2)|2Γˢ₅(2)|2Γˢ₆(2)
R:(1/2,1/2,1/2)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₄⁺(1)⊕R₄⁻(1)|R₃⁺(1)⊕R₃⁻(1)|R₃⁺(1)⊕R₃⁻(1)|R₄⁺(1)⊕R₄⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₃⁺(1)⊕R₃⁻(1)|R₄⁺(1)⊕R₄⁻(1)|R₄⁺(1)⊕R₄⁻(1)|R₃⁺(1)⊕R₃⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)⊕R₃⁺(1)⊕R₄⁺(1)|R₁⁻(1)⊕R₂⁻(1)⊕R₃⁻(1)⊕R₄⁻(1)|R₁⁻(1)⊕R₂⁻(1)⊕R₃⁻(1)⊕R₄⁻(1)|R₁⁺(1)⊕R₂⁺(1)⊕R₃⁺(1)⊕R₄⁺(1)|Rˢ₅(2)⊕Rˢ₆(2)|Rˢ₅(2)⊕Rˢ₆(2)|Rˢ₅(2)⊕Rˢ₆(2)|Rˢ₅(2)⊕Rˢ₆(2)|2Rˢ₆(2)|2Rˢ₅(2)|2Rˢ₅(2)|2Rˢ₆(2)
S:(1/2,1/2,0)|S₁(2)|S₁(2)|S₂(2)|S₂(2)|S₂(2)|S₂(2)|S₁(2)|S₁(2)|S₁(2)|S₁(2)|S₂(2)|S₂(2)|S₂(2)|S₂(2)|S₁(2)|S₁(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)
T:(0,1/2,1/2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₂(2)|T₁(2)|T₁(2)|T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)
U:(1/2,0,1/2)|U₁(2)|U₂(2)|U₁(2)|U₂(2)|U₂(2)|U₁(2)|U₂(2)|U₁(2)|U₂(2)|U₁(2)|U₂(2)|U₁(2)|U₁(2)|U₂(2)|U₁(2)|U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)
X:(1/2,0,0)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)
Y:(0,1/2,0)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)|Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Y₁(2)⊕Y₂(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)|Yˢ₃(2)⊕Yˢ₄(2)
Z:(0,0,1/2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)
A:(u,0,1/2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)
B:(0,v,1/2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)
C:(u,1/2,0)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)|Cˢ₂(1)⊕Cˢ₃(1)⊕Cˢ₄(1)⊕Cˢ₅(1)
D:(1/2,v,0)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)|Dˢ₂(1)⊕Dˢ₃(1)⊕Dˢ₄(1)⊕Dˢ₅(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)
E:(u,1/2,1/2)|E₁(1)⊕E₂(1)|E₃(1)⊕E₄(1)|E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₃(1)⊕E₄(1)|E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)|E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₃(1)⊕E₄(1)|E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)⊕E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)⊕E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)⊕E₃(1)⊕E₄(1)|E₁(1)⊕E₂(1)⊕E₃(1)⊕E₄(1)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)
G:(1/2,0,w)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)|Gˢ₂(1)⊕Gˢ₃(1)⊕Gˢ₄(1)⊕Gˢ₅(1)
H:(0,1/2,w)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)|Hˢ₂(1)⊕Hˢ₃(1)⊕Hˢ₄(1)⊕Hˢ₅(1)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)
P:(1/2,v,1/2)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)|P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|2Pˢ₅(2)|2Pˢ₅(2)|2Pˢ₅(2)|2Pˢ₅(2)|2Pˢ₅(2)|2Pˢ₅(2)|2Pˢ₅(2)|2Pˢ₅(2)
