Wyckoff pos.|2a(2)|2a(2)|2b(2)|2b(2)|2a(2)|2a(2)|2b(2)|2b(2)
Band-Rep.|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γˢ₅(2)|Γˢ₅(2)|Γˢ₅(2)|Γˢ₅(2)
R:(1/2,1/2,1/2)|R₁(1)⊕R₂(1)|R₃(1)⊕R₄(1)|R₃(1)⊕R₄(1)|R₁(1)⊕R₂(1)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)|Rˢ₅(2)
S:(1/2,1/2,0)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)
T:(0,1/2,1/2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|Tˢ₂(1)⊕Tˢ₄(1)|Tˢ₃(1)⊕Tˢ₅(1)|Tˢ₃(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₄(1)
U:(1/2,0,1/2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|Uˢ₂(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₄(1)|Uˢ₃(1)⊕Uˢ₅(1)
X:(1/2,0,0)|X₁(2)|X₁(2)|X₁(2)|X₁(2)|Xˢ₂(1)⊕Xˢ₄(1)|Xˢ₃(1)⊕Xˢ₅(1)|Xˢ₂(1)⊕Xˢ₄(1)|Xˢ₃(1)⊕Xˢ₅(1)
Y:(0,1/2,0)|Y₁(2)|Y₁(2)|Y₁(2)|Y₁(2)|Yˢ₂(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₅(1)|Yˢ₃(1)⊕Yˢ₅(1)|Yˢ₂(1)⊕Yˢ₄(1)
Z:(0,0,1/2)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Zˢ₅(2)|Zˢ₅(2)|Zˢ₅(2)|Zˢ₅(2)
A:(u,0,1/2)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|Aˢ₃(1)⊕Aˢ₄(1)|Aˢ₃(1)⊕Aˢ₄(1)|Aˢ₃(1)⊕Aˢ₄(1)|Aˢ₃(1)⊕Aˢ₄(1)
B:(0,v,1/2)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)
C:(u,1/2,0)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)
D:(1/2,v,0)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)|Δˢ₃(1)⊕Δˢ₄(1)
E:(u,1/2,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)
