Wyckoff pos.|2a(1ˢ)|2a(1ˢ)|2b(1ˢ)|2b(1ˢ)|2c(1ˢ)|2c(1ˢ)|2d(1ˢ)|2d(1ˢ)|2a(1ˢ)|2a(1ˢ)|2b(1ˢ)|2b(1ˢ)|2c(1ˢ)|2c(1ˢ)|2d(1ˢ)|2d(1ˢ)
Band-Rep.|Ag↑G(2)|Aᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Aˢg↑G(2)|Aˢᵤ↑G(2)|Aˢg↑G(2)|Aˢᵤ↑G(2)|Aˢg↑G(2)|Aˢᵤ↑G(2)|Aˢg↑G(2)|Aˢᵤ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,0,1/2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|Aˢ₂(2)|Aˢ₂(2)|Aˢ₂(2)|Aˢ₂(2)|Aˢ₂(2)|Aˢ₂(2)|Aˢ₂(2)|Aˢ₂(2)
B:(0,0,1/2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|B₁(2)|Bˢ₂(2)|Bˢ₂(2)|Bˢ₂(2)|Bˢ₂(2)|Bˢ₂(2)|Bˢ₂(2)|Bˢ₂(2)|Bˢ₂(2)
C:(1/2,1/2,0)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|C₁(2)|Cˢ₂(2)|Cˢ₂(2)|Cˢ₂(2)|Cˢ₂(2)|Cˢ₂(2)|Cˢ₂(2)|Cˢ₂(2)|Cˢ₂(2)
D:(0,1/2,1/2)|D₁⁺(1)⊕D₂⁺(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁺(1)⊕D₂⁺(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁺(1)⊕D₂⁺(1)|D₁⁻(1)⊕D₂⁻(1)|D₁⁺(1)⊕D₂⁺(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₅(1)⊕Dˢ₆(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₅(1)⊕Dˢ₆(1)|Dˢ₅(1)⊕Dˢ₆(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₅(1)⊕Dˢ₆(1)|Dˢ₃(1)⊕Dˢ₄(1)
E:(1/2,1/2,1/2)|E₁⁺(1)⊕E₂⁺(1)|E₁⁻(1)⊕E₂⁻(1)|E₁⁻(1)⊕E₂⁻(1)|E₁⁺(1)⊕E₂⁺(1)|E₁⁻(1)⊕E₂⁻(1)|E₁⁺(1)⊕E₂⁺(1)|E₁⁺(1)⊕E₂⁺(1)|E₁⁻(1)⊕E₂⁻(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₅(1)⊕Eˢ₆(1)|Eˢ₅(1)⊕Eˢ₆(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₅(1)⊕Eˢ₆(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₅(1)⊕Eˢ₆(1)
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γˢ₃(1)⊕Γˢ₄(1)|Γˢ₅(1)⊕Γˢ₆(1)|Γˢ₃(1)⊕Γˢ₄(1)|Γˢ₅(1)⊕Γˢ₆(1)|Γˢ₃(1)⊕Γˢ₄(1)|Γˢ₅(1)⊕Γˢ₆(1)|Γˢ₃(1)⊕Γˢ₄(1)|Γˢ₅(1)⊕Γˢ₆(1)
Y:(1/2,0,0)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁺(1)⊕Y₂⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁻(1)⊕Y₂⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₅(1)⊕Yˢ₆(1)|Yˢ₅(1)⊕Yˢ₆(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₃(1)⊕Yˢ₄(1)|Yˢ₅(1)⊕Yˢ₆(1)|Yˢ₅(1)⊕Yˢ₆(1)|Yˢ₃(1)⊕Yˢ₄(1)
