Wyckoff pos.|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4a(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)|4b(3ˢ)
Band-Rep.|A₁g↑G(4)|A₁ᵤ↑G(4)|¹Eg↑G(4)|¹Eᵤ↑G(4)|²Eg↑G(4)|²Eᵤ↑G(4)|A₁g↑G(4)|A₁ᵤ↑G(4)|¹Eg↑G(4)|¹Eᵤ↑G(4)|²Eg↑G(4)|²Eᵤ↑G(4)|¹Eˢg↑G(4)|¹Eˢᵤ↑G(4)|²Eˢg↑G(4)|²Eˢᵤ↑G(4)|Eˢg↑G(4)|Eˢᵤ↑G(4)|¹Eˢg↑G(4)|¹Eˢᵤ↑G(4)|²Eˢg↑G(4)|²Eˢᵤ↑G(4)|Eˢg↑G(4)|Eˢᵤ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₄⁺(3)|Γ₁⁻(1)⊕Γ₄⁻(3)|Γ₂⁺(1)⊕Γ₄⁺(3)|Γ₂⁻(1)⊕Γ₄⁻(3)|Γ₃⁺(1)⊕Γ₄⁺(3)|Γ₃⁻(1)⊕Γ₄⁻(3)|Γ₁⁺(1)⊕Γ₄⁺(3)|Γ₁⁻(1)⊕Γ₄⁻(3)|Γ₂⁺(1)⊕Γ₄⁺(3)|Γ₂⁻(1)⊕Γ₄⁻(3)|Γ₃⁺(1)⊕Γ₄⁺(3)|Γ₃⁻(1)⊕Γ₄⁻(3)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₈(2)⊕Γˢ₉(2)|Γˢ₅(2)⊕Γˢ₇(2)|Γˢ₈(2)⊕Γˢ₁₀(2)|Γˢ₆(2)⊕Γˢ₇(2)|Γˢ₉(2)⊕Γˢ₁₀(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₈(2)⊕Γˢ₉(2)|Γˢ₅(2)⊕Γˢ₇(2)|Γˢ₈(2)⊕Γˢ₁₀(2)|Γˢ₆(2)⊕Γˢ₇(2)|Γˢ₉(2)⊕Γˢ₁₀(2)
R:(1/2,1/2,1/2)|R₁⁺(2)⊕R₃⁺(2)|R₁⁻(2)⊕R₃⁻(2)|R₁⁺(2)⊕R₂⁺(2)|R₁⁻(2)⊕R₂⁻(2)|R₂⁺(2)⊕R₃⁺(2)|R₂⁻(2)⊕R₃⁻(2)|R₁⁻(2)⊕R₃⁻(2)|R₁⁺(2)⊕R₃⁺(2)|R₁⁻(2)⊕R₂⁻(2)|R₁⁺(2)⊕R₂⁺(2)|R₂⁻(2)⊕R₃⁻(2)|R₂⁺(2)⊕R₃⁺(2)|Rˢ₆(1)⊕Rˢ₁₀(3)|Rˢ₉(1)⊕Rˢ₁₁(3)|Rˢ₅(1)⊕Rˢ₁₀(3)|Rˢ₈(1)⊕Rˢ₁₁(3)|Rˢ₄(1)⊕Rˢ₁₀(3)|Rˢ₇(1)⊕Rˢ₁₁(3)|Rˢ₉(1)⊕Rˢ₁₁(3)|Rˢ₆(1)⊕Rˢ₁₀(3)|Rˢ₈(1)⊕Rˢ₁₁(3)|Rˢ₅(1)⊕Rˢ₁₀(3)|Rˢ₇(1)⊕Rˢ₁₁(3)|Rˢ₄(1)⊕Rˢ₁₀(3)
M:(1/2,1/2,0)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)|Mˢ₃(2)⊕Mˢ₄(2)
X:(0,1/2,0)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)
T:(1/2,1/2,w)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)
Z:(u,1/2,0)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|Z₁(1)⊕Z₂(1)⊕Z₃(1)⊕Z₄(1)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)|2Zˢ₅(2)
